ax(m/s);ay(m/s);az(m/s);accRMS(m/s);time(s)
-0.1102;-0.4036;9.8471;9.8560;95.6536
-0.1126;-0.4012;9.8435;9.8523;95.6577
-0.1078;-0.4036;9.8423;9.8512;95.6617
-0.1102;-0.3988;9.8459;9.8546;95.6655
-0.1126;-0.3964;9.8495;9.8581;95.6693
-0.1114;-0.3964;9.8507;9.8593;95.6730
-0.1090;-0.3988;9.8531;9.8618;95.6779
-0.1102;-0.4012;9.8543;9.8631;95.6836
-0.1054;-0.3988;9.8495;9.8582;95.6892
-0.1054;-0.4000;9.8495;9.8582;95.6948
-0.1006;-0.4012;9.8543;9.8630;95.7003
-0.0970;-0.4000;9.8507;9.8593;95.7059
-0.1006;-0.3976;9.8603;9.8688;95.7114
-0.1006;-0.3988;9.8675;9.8760;95.7169
-0.1006;-0.3964;9.8615;9.8700;95.7225
-0.1018;-0.3952;9.8603;9.8687;95.7280
-0.1078;-0.3940;9.8675;9.8759;95.7337
-0.1078;-0.3940;9.8603;9.8688;95.7394
-0.1090;-0.3976;9.8651;9.8737;95.7449
-0.1090;-0.3988;9.8591;9.8678;95.7519
-0.1078;-0.4012;9.8579;9.8666;95.7579
-0.1114;-0.3976;9.8519;9.8606;95.7637
-0.1090;-0.3988;9.8471;9.8558;95.7692
-0.1102;-0.4060;9.8555;9.8645;95.7748
-0.1126;-0.4072;9.8555;9.8646;95.7804
-0.1114;-0.4072;9.8579;9.8669;95.7860
-0.1102;-0.4072;9.8519;9.8609;95.7916
-0.1066;-0.4060;9.8507;9.8597;95.7971
-0.1030;-0.4060;9.8519;9.8608;95.8027
-0.1030;-0.4012;9.8447;9.8534;95.8082
-0.0994;-0.4012;9.8375;9.8462;95.8138
-0.1042;-0.4036;9.8399;9.8488;95.8193
-0.1078;-0.4048;9.8435;9.8524;95.8248
-0.1114;-0.4048;9.8459;9.8549;95.8303
-0.1090;-0.4012;9.8471;9.8559;95.8361
-0.1102;-0.4000;9.8447;9.8535;95.8418
-0.1054;-0.3964;9.8471;9.8557;95.8474
-0.1066;-0.3964;9.8471;9.8557;95.8530
-0.1102;-0.3952;9.8507;9.8593;95.8585
-0.1078;-0.3976;9.8471;9.8557;95.8643
-0.1066;-0.3964;9.8483;9.8569;95.8700
-0.1054;-0.3988;9.8591;9.8677;95.8755
-0.1066;-0.4000;9.8615;9.8702;95.8811
-0.1066;-0.3952;9.8603;9.8688;95.8867
-0.1066;-0.3952;9.8579;9.8664;95.8923
-0.1042;-0.3952;9.8615;9.8700;95.8978
-0.1018;-0.3988;9.8639;9.8725;95.9034
-0.1018;-0.3976;9.8591;9.8676;95.9091
-0.1054;-0.3976;9.8555;9.8641;95.9146
-0.1078;-0.3988;9.8519;9.8606;95.9201
-0.1090;-0.3976;9.8483;9.8569;95.9256
-0.1054;-0.3952;9.8519;9.8604;95.9312
-0.1078;-0.3916;9.8531;9.8615;95.9369
-0.1102;-0.3904;9.8435;9.8519;95.9427
-0.1090;-0.3916;9.8447;9.8531;95.9483
-0.1126;-0.3916;9.8459;9.8544;95.9538
-0.1102;-0.3916;9.8471;9.8555;95.9594
-0.1090;-0.3940;9.8507;9.8592;95.9649
-0.1078;-0.3964;9.8627;9.8712;95.9705
-0.1054;-0.3976;9.8663;9.8749;95.9760
-0.1066;-0.3976;9.8615;9.8701;95.9816
-0.1030;-0.3976;9.8579;9.8665;95.9872
-0.1042;-0.4000;9.8519;9.8606;95.9928
-0.1042;-0.3988;9.8531;9.8617;95.9983
-0.1006;-0.4012;9.8543;9.8630;96.0038
-0.1042;-0.4036;9.8519;9.8607;96.0094
-0.1054;-0.4036;9.8471;9.8560;96.0149
-0.1030;-0.4024;9.8519;9.8607;96.0215
-0.1054;-0.3976;9.8615;9.8701;96.0275
-0.1066;-0.4060;9.8603;9.8692;96.0334
-0.1030;-0.4060;9.8543;9.8632;96.0395
-0.1030;-0.4072;9.8519;9.8609;96.0456
-0.0994;-0.4060;9.8507;9.8596;96.0517
-0.1006;-0.4024;9.8459;9.8547;96.0582
-0.1078;-0.4036;9.8471;9.8560;96.0640
-0.1126;-0.4084;9.8399;9.8491;96.0696
-0.1078;-0.4060;9.8471;9.8561;96.0751
-0.1078;-0.4048;9.8531;9.8620;96.0807
-0.1042;-0.4060;9.8543;9.8632;96.0863
-0.1042;-0.4072;9.8555;9.8645;96.0919
-0.1066;-0.4048;9.8519;9.8608;96.0974
-0.1066;-0.4036;9.8531;9.8619;96.1029
-0.1078;-0.4036;9.8543;9.8632;96.1084
-0.1078;-0.4000;9.8507;9.8594;96.1139
-0.1042;-0.3988;9.8495;9.8581;96.1195
-0.1066;-0.3976;9.8507;9.8593;96.1250
-0.1078;-0.4000;9.8483;9.8570;96.1305
-0.1030;-0.4000;9.8447;9.8534;96.1361
-0.1006;-0.3988;9.8411;9.8497;96.1423
-0.1018;-0.4012;9.8459;9.8546;96.1479
-0.1018;-0.3952;9.8495;9.8580;96.1535
-0.1018;-0.4024;9.8567;9.8654;96.1592
-0.0994;-0.4072;9.8531;9.8620;96.1648
-0.0970;-0.4060;9.8507;9.8596;96.1704
-0.0970;-0.4048;9.8495;9.8583;96.1760
-0.0958;-0.4000;9.8435;9.8521;96.1815
-0.0958;-0.4012;9.8411;9.8498;96.1871
-0.0994;-0.3976;9.8411;9.8497;96.1927
-0.0994;-0.4024;9.8423;9.8511;96.1983
-0.0970;-0.4012;9.8351;9.8438;96.2039
-0.0970;-0.3976;9.8423;9.8508;96.2095
-0.0994;-0.4012;9.8375;9.8462;96.2150
-0.1006;-0.3988;9.8423;9.8509;96.2206
-0.0994;-0.4012;9.8471;9.8558;96.2262
-0.1006;-0.4024;9.8531;9.8618;96.2317
-0.1006;-0.4036;9.8543;9.8631;96.2374
-0.0994;-0.4012;9.8495;9.8582;96.2433
-0.1006;-0.4000;9.8507;9.8593;96.2490
-0.1054;-0.4000;9.8471;9.8558;96.2546
-0.1042;-0.4072;9.8471;9.8561;96.2601
-0.1042;-0.4024;9.8519;9.8607;96.2656
-0.1030;-0.3976;9.8543;9.8629;96.2712
-0.1018;-0.4024;9.8459;9.8547;96.2767
-0.1006;-0.4060;9.8471;9.8560;96.2824
-0.1018;-0.4036;9.8495;9.8583;96.2880
-0.1030;-0.4024;9.8495;9.8583;96.2935
-0.0994;-0.4012;9.8495;9.8582;96.2991
-0.0994;-0.4024;9.8531;9.8618;96.3046
-0.0994;-0.4072;9.8507;9.8596;96.3102
-0.1018;-0.4072;9.8543;9.8632;96.3157
-0.1030;-0.4048;9.8567;9.8655;96.3213
-0.1054;-0.4048;9.8543;9.8632;96.3268
-0.1030;-0.4060;9.8471;9.8560;96.3323
-0.1006;-0.4095;9.8471;9.8561;96.3380
-0.1030;-0.4060;9.8483;9.8572;96.3439
-0.1018;-0.4036;9.8459;9.8547;96.3495
-0.1030;-0.4036;9.8435;9.8523;96.3550
-0.1030;-0.4024;9.8423;9.8511;96.3606
-0.1066;-0.3988;9.8423;9.8510;96.3661
-0.1078;-0.4000;9.8471;9.8558;96.3717
-0.1054;-0.3988;9.8483;9.8570;96.3773
-0.1066;-0.3988;9.8495;9.8582;96.3829
-0.1018;-0.4012;9.8531;9.8618;96.3885
-0.0970;-0.4036;9.8603;9.8690;96.3948
-0.1006;-0.4000;9.8675;9.8761;96.4013
-0.1078;-0.4012;9.8639;9.8726;96.4073
-0.1030;-0.4048;9.8651;9.8739;96.4131
-0.0994;-0.4048;9.8627;9.8715;96.4190
-0.1006;-0.4012;9.8495;9.8582;96.4247
-0.1030;-0.3988;9.8507;9.8593;96.4304
-0.1042;-0.3952;9.8495;9.8580;96.4361
-0.1078;-0.3952;9.8507;9.8592;96.4432
-0.1030;-0.3928;9.8519;9.8603;96.4491
-0.1030;-0.3952;9.8459;9.8544;96.4550
-0.1042;-0.4000;9.8471;9.8558;96.4609
-0.1066;-0.4000;9.8507;9.8594;96.4667
-0.1054;-0.4000;9.8519;9.8606;96.4726
-0.1030;-0.4000;9.8495;9.8582;96.4785
-0.1018;-0.3976;9.8483;9.8569;96.4829
-0.1054;-0.3952;9.8519;9.8604;96.4870
-0.1054;-0.3916;9.8555;9.8638;96.4916
-0.1078;-0.3952;9.8603;9.8688;96.4957
-0.1090;-0.3940;9.8591;9.8676;96.4997
-0.1102;-0.3952;9.8567;9.8652;96.5039
-0.1078;-0.3964;9.8579;9.8665;96.5080
-0.1066;-0.3976;9.8591;9.8677;96.5120
-0.1090;-0.3976;9.8555;9.8641;96.5160
-0.1042;-0.4012;9.8567;9.8654;96.5201
-0.1042;-0.4012;9.8495;9.8582;96.5242
-0.1042;-0.4024;9.8531;9.8619;96.5281
-0.1066;-0.4000;9.8519;9.8606;96.5320
-0.1066;-0.3988;9.8519;9.8606;96.5359
-0.1066;-0.4000;9.8519;9.8606;96.5400
-0.1042;-0.3988;9.8543;9.8629;96.5439
-0.1054;-0.3940;9.8507;9.8592;96.5478
-0.1066;-0.3952;9.8531;9.8616;96.5517
-0.1066;-0.3964;9.8555;9.8640;96.5556
-0.1066;-0.3964;9.8567;9.8652;96.5594
-0.1006;-0.3976;9.8591;9.8676;96.5633
-0.1030;-0.3976;9.8651;9.8736;96.5671
-0.1042;-0.3976;9.8651;9.8736;96.5710
-0.1078;-0.4000;9.8627;9.8714;96.5751
-0.1078;-0.4012;9.8627;9.8714;96.5795
-0.1066;-0.3988;9.8639;9.8725;96.5836
-0.1054;-0.3964;9.8627;9.8712;96.5877
-0.1054;-0.3952;9.8627;9.8712;96.5918
-0.1066;-0.3976;9.8651;9.8737;96.5958
-0.1054;-0.3940;9.8687;9.8771;96.6000
-0.1042;-0.3976;9.8663;9.8748;96.6044
-0.1054;-0.3988;9.8627;9.8713;96.6086
-0.1042;-0.4000;9.8615;9.8702;96.6129
-0.1078;-0.4012;9.8639;9.8726;96.6172
-0.1078;-0.3988;9.8687;9.8773;96.6216
-0.1090;-0.4000;9.8699;9.8786;96.6257
-0.1018;-0.3976;9.8627;9.8712;96.6297
-0.1030;-0.3988;9.8627;9.8713;96.6338
-0.1066;-0.4012;9.8615;9.8702;96.6379
-0.1054;-0.4024;9.8639;9.8727;96.6421
-0.1018;-0.4024;9.8639;9.8726;96.6462
-0.0994;-0.4000;9.8651;9.8737;96.6502
-0.0982;-0.4012;9.8627;9.8713;96.6542
-0.0994;-0.3976;9.8591;9.8676;96.6583
-0.1018;-0.3952;9.8603;9.8687;96.6621
-0.1018;-0.3976;9.8567;9.8652;96.6659
-0.1030;-0.3952;9.8639;9.8723;96.6696
-0.1054;-0.3964;9.8627;9.8712;96.6733
-0.1078;-0.3952;9.8591;9.8676;96.6771
-0.1102;-0.3952;9.8603;9.8688;96.6810
-0.1090;-0.3976;9.8519;9.8605;96.6847
-0.1090;-0.3988;9.8531;9.8618;96.6884
-0.1102;-0.4000;9.8567;9.8654;96.6923
-0.1090;-0.3988;9.8519;9.8606;96.6960
-0.1054;-0.3964;9.8435;9.8521;96.6998
-0.1066;-0.3940;9.8447;9.8532;96.7035
-0.1066;-0.3976;9.8459;9.8545;96.7072
-0.1066;-0.3988;9.8447;9.8534;96.7110
-0.1054;-0.3976;9.8435;9.8521;96.7147
-0.1078;-0.3964;9.8483;9.8569;96.7184
-0.1054;-0.3952;9.8471;9.8556;96.7221
-0.1078;-0.3952;9.8483;9.8568;96.7259
-0.1042;-0.3952;9.8483;9.8568;96.7296
-0.1042;-0.3952;9.8471;9.8556;96.7334
-0.1066;-0.3976;9.8507;9.8593;96.7375
-0.1078;-0.3976;9.8483;9.8569;96.7414
-0.1102;-0.3952;9.8483;9.8569;96.7452
-0.1090;-0.3928;9.8459;9.8544;96.7490
-0.1054;-0.3952;9.8423;9.8508;96.7527
-0.1066;-0.3976;9.8555;9.8641;96.7565
-0.1042;-0.4000;9.8579;9.8666;96.7604
-0.1066;-0.4000;9.8555;9.8642;96.7646
-0.0994;-0.4000;9.8567;9.8653;96.7683
-0.1018;-0.3964;9.8543;9.8628;96.7721
-0.1066;-0.3988;9.8483;9.8570;96.7758
-0.1078;-0.3988;9.8387;9.8474;96.7797
-0.1042;-0.4012;9.8423;9.8511;96.7835
-0.1042;-0.4024;9.8423;9.8511;96.7872
-0.1030;-0.4024;9.8471;9.8559;96.7911
-0.1054;-0.4036;9.8507;9.8595;96.7948
-0.1054;-0.4024;9.8507;9.8595;96.7986
-0.1066;-0.4024;9.8507;9.8595;96.8023
-0.1042;-0.4024;9.8555;9.8643;96.8061
-0.1066;-0.4024;9.8567;9.8655;96.8099
-0.1090;-0.4036;9.8555;9.8644;96.8136
-0.1090;-0.4036;9.8519;9.8608;96.8173
-0.1114;-0.4036;9.8519;9.8608;96.8211
-0.1078;-0.4036;9.8579;9.8667;96.8248
-0.1066;-0.4012;9.8555;9.8642;96.8285
-0.1030;-0.4048;9.8591;9.8679;96.8323
-0.1018;-0.4036;9.8579;9.8667;96.8360
-0.1042;-0.4000;9.8591;9.8678;96.8398
-0.1066;-0.4000;9.8543;9.8630;96.8440
-0.1090;-0.4000;9.8507;9.8594;96.8478
-0.1114;-0.3988;9.8483;9.8570;96.8516
-0.1102;-0.4012;9.8459;9.8547;96.8553
-0.1102;-0.4012;9.8483;9.8571;96.8591
-0.1066;-0.3964;9.8459;9.8545;96.8628
-0.1090;-0.3940;9.8435;9.8520;96.8665
-0.1066;-0.3916;9.8423;9.8507;96.8702
-0.1066;-0.3904;9.8435;9.8518;96.8740
-0.1078;-0.3916;9.8471;9.8555;96.8777
-0.1090;-0.3928;9.8507;9.8591;96.8817
-0.1078;-0.3928;9.8507;9.8591;96.8855
-0.1054;-0.3928;9.8495;9.8579;96.8892
-0.1066;-0.3940;9.8459;9.8544;96.8930
-0.1042;-0.3916;9.8447;9.8531;96.8967
-0.1030;-0.3940;9.8411;9.8496;96.9005
-0.1030;-0.3952;9.8387;9.8472;96.9042
-0.1030;-0.3952;9.8399;9.8484;96.9079
-0.1042;-0.3964;9.8447;9.8533;96.9117
-0.1054;-0.4012;9.8423;9.8511;96.9154
-0.1030;-0.4000;9.8399;9.8486;96.9191
-0.1018;-0.3988;9.8471;9.8557;96.9229
-0.1042;-0.3988;9.8519;9.8605;96.9266
-0.1042;-0.4000;9.8531;9.8618;96.9303
-0.1042;-0.4024;9.8519;9.8607;96.9341
-0.1066;-0.4024;9.8519;9.8607;96.9378
-0.1066;-0.4036;9.8507;9.8596;96.9417
-0.1090;-0.4012;9.8555;9.8643;96.9456
-0.1066;-0.3976;9.8591;9.8677;96.9494
-0.1066;-0.3964;9.8615;9.8700;96.9531
-0.1066;-0.3988;9.8591;9.8677;96.9568
-0.1090;-0.4012;9.8507;9.8595;96.9606
-0.1078;-0.3988;9.8519;9.8606;96.9644
-0.1078;-0.3940;9.8519;9.8604;96.9681
-0.1090;-0.3904;9.8519;9.8602;96.9718
-0.1090;-0.3892;9.8567;9.8650;96.9755
-0.1090;-0.3880;9.8567;9.8649;96.9793
-0.1066;-0.3928;9.8555;9.8639;96.9831
-0.1054;-0.3940;9.8519;9.8604;96.9868
-0.1054;-0.4000;9.8543;9.8630;96.9906
-0.1042;-0.4012;9.8483;9.8570;96.9944
-0.1018;-0.4024;9.8459;9.8547;96.9982
-0.0994;-0.4024;9.8483;9.8570;97.0020
-0.1006;-0.4012;9.8483;9.8570;97.0057
-0.1066;-0.4024;9.8483;9.8571;97.0094
-0.1078;-0.4024;9.8483;9.8571;97.0132
-0.1102;-0.4024;9.8495;9.8583;97.0169
-0.1102;-0.4060;9.8459;9.8549;97.0208
-0.1114;-0.4084;9.8447;9.8538;97.0249
-0.1078;-0.4048;9.8435;9.8524;97.0290
-0.1054;-0.4060;9.8423;9.8513;97.0331
-0.1054;-0.4048;9.8411;9.8500;97.0371
-0.1018;-0.4060;9.8471;9.8560;97.0413
-0.1018;-0.4048;9.8471;9.8560;97.0453
-0.1042;-0.4048;9.8483;9.8572;97.0491
-0.1042;-0.4036;9.8459;9.8547;97.0529
-0.1030;-0.4048;9.8507;9.8596;97.0566
-0.1030;-0.4036;9.8519;9.8607;97.0603
-0.1054;-0.4012;9.8495;9.8582;97.0641
-0.1066;-0.4012;9.8459;9.8547;97.0678
-0.1054;-0.4012;9.8447;9.8535;97.0715
-0.1030;-0.4024;9.8447;9.8535;97.0753
-0.1042;-0.3988;9.8483;9.8569;97.0790
-0.1030;-0.3976;9.8495;9.8581;97.0828
-0.1042;-0.3964;9.8531;9.8616;97.0866
-0.1054;-0.3976;9.8507;9.8593;97.0903
-0.1030;-0.3952;9.8483;9.8568;97.0941
-0.0994;-0.3916;9.8531;9.8614;97.0978
-0.1006;-0.3952;9.8591;9.8675;97.1016
-0.1006;-0.3988;9.8603;9.8689;97.1053
-0.1018;-0.4012;9.8591;9.8678;97.1091
-0.1042;-0.4048;9.8639;9.8727;97.1128
-0.1066;-0.4036;9.8651;9.8739;97.1165
-0.1078;-0.4012;9.8615;9.8702;97.1202
-0.1078;-0.3988;9.8555;9.8642;97.1240
-0.1090;-0.3976;9.8579;9.8665;97.1277
-0.1078;-0.3988;9.8579;9.8666;97.1314
-0.1066;-0.3988;9.8603;9.8689;97.1352
-0.1054;-0.4000;9.8639;9.8726;97.1389
-0.1054;-0.4000;9.8579;9.8666;97.1427
-0.1030;-0.3988;9.8615;9.8701;97.1468
-0.1030;-0.4000;9.8627;9.8713;97.1506
-0.1030;-0.4012;9.8603;9.8690;97.1543
-0.1042;-0.4012;9.8507;9.8594;97.1580
-0.1078;-0.4048;9.8495;9.8584;97.1618
-0.1042;-0.4000;9.8459;9.8546;97.1655
-0.1030;-0.3988;9.8447;9.8533;97.1692
-0.1054;-0.3988;9.8447;9.8534;97.1730
-0.1090;-0.4012;9.8519;9.8607;97.1767
-0.1066;-0.4024;9.8567;9.8655;97.1805
-0.1066;-0.4024;9.8591;9.8679;97.1843
-0.1054;-0.4012;9.8663;9.8750;97.1895
-0.1018;-0.4024;9.8663;9.8750;97.1951
-0.1030;-0.4012;9.8675;9.8762;97.2008
-0.1078;-0.4024;9.8675;9.8763;97.2064
-0.1042;-0.4024;9.8675;9.8762;97.2120
-0.1054;-0.3988;9.8663;9.8749;97.2175
-0.1030;-0.3976;9.8675;9.8760;97.2230
-0.1018;-0.3976;9.8627;9.8712;97.2285
-0.1054;-0.4000;9.8663;9.8749;97.2340
-0.1126;-0.3976;9.8711;9.8797;97.2396
-0.1126;-0.3964;9.8627;9.8713;97.2454
-0.1090;-0.3976;9.8627;9.8713;97.2515
-0.1066;-0.4012;9.8555;9.8642;97.2574
-0.1078;-0.4012;9.8543;9.8631;97.2630
-0.1078;-0.3988;9.8567;9.8654;97.2685
-0.1030;-0.4012;9.8543;9.8630;97.2740
-0.0994;-0.4024;9.8495;9.8582;97.2798
-0.1018;-0.4048;9.8423;9.8512;97.2854
-0.1054;-0.4024;9.8375;9.8463;97.2910
-0.1042;-0.4060;9.8399;9.8489;97.2966
-0.1006;-0.4060;9.8447;9.8536;97.3022
-0.1006;-0.4072;9.8447;9.8537;97.3077
-0.1018;-0.4060;9.8447;9.8536;97.3132
-0.1042;-0.4036;9.8399;9.8488;97.3188
-0.1006;-0.3988;9.8423;9.8509;97.3243
-0.0970;-0.4012;9.8471;9.8558;97.3298
-0.0994;-0.4024;9.8519;9.8606;97.3353
-0.0982;-0.4024;9.8543;9.8630;97.3408
-0.1006;-0.4036;9.8567;9.8655;97.3466
-0.0994;-0.4048;9.8531;9.8619;97.3525
-0.1030;-0.4048;9.8459;9.8548;97.3581
-0.0994;-0.4012;9.8495;9.8582;97.3636
-0.1006;-0.4012;9.8507;9.8594;97.3691
-0.1018;-0.4012;9.8483;9.8570;97.3746
-0.1054;-0.3988;9.8447;9.8534;97.3804
-0.1102;-0.4000;9.8423;9.8511;97.3860
-0.1114;-0.3928;9.8435;9.8520;97.3917
-0.1102;-0.3964;9.8435;9.8521;97.3973
-0.1114;-0.4012;9.8411;9.8499;97.4029
-0.1066;-0.4000;9.8375;9.8462;97.4084
-0.1066;-0.4012;9.8447;9.8535;97.4139
-0.1078;-0.4000;9.8459;9.8546;97.4194
-0.1054;-0.3988;9.8435;9.8522;97.4249
-0.1030;-0.3952;9.8447;9.8532;97.4304
-0.1054;-0.4012;9.8471;9.8559;97.4359
-0.1054;-0.3976;9.8495;9.8581;97.4414
-0.1054;-0.3952;9.8543;9.8628;97.4476
-0.1078;-0.3940;9.8579;9.8664;97.4533
-0.1066;-0.3976;9.8579;9.8665;97.4590
-0.1078;-0.3952;9.8435;9.8520;97.4645
-0.1090;-0.3976;9.8471;9.8557;97.4700
-0.1066;-0.3940;9.8543;9.8628;97.4755
-0.1054;-0.3964;9.8555;9.8640;97.4810
-0.1066;-0.3964;9.8603;9.8688;97.4866
-0.1066;-0.3940;9.8627;9.8711;97.4922
-0.1090;-0.3940;9.8591;9.8676;97.4977
-0.1102;-0.3952;9.8579;9.8664;97.5033
-0.1090;-0.3940;9.8603;9.8688;97.5089
-0.1102;-0.3940;9.8591;9.8676;97.5144
-0.1102;-0.3880;9.8663;9.8745;97.5199
-0.1078;-0.3880;9.8663;9.8745;97.5258
-0.1042;-0.3892;9.8651;9.8733;97.5316
-0.1042;-0.3916;9.8639;9.8722;97.5375
-0.1018;-0.3976;9.8651;9.8736;97.5438
-0.0994;-0.3964;9.8531;9.8616;97.5498
-0.0958;-0.3964;9.8567;9.8651;97.5558
-0.1018;-0.4036;9.8543;9.8631;97.5616
-0.1030;-0.4036;9.8495;9.8583;97.5671
-0.1018;-0.4012;9.8495;9.8582;97.5726
-0.1018;-0.4000;9.8543;9.8629;97.5781
-0.1030;-0.4000;9.8531;9.8618;97.5837
-0.0994;-0.4012;9.8543;9.8630;97.5893
-0.1042;-0.4012;9.8543;9.8630;97.5951
-0.1054;-0.3988;9.8543;9.8629;97.6007
-0.1030;-0.3988;9.8567;9.8653;97.6063
-0.0994;-0.4000;9.8531;9.8617;97.6118
-0.1018;-0.4024;9.8531;9.8618;97.6173
-0.1030;-0.4012;9.8531;9.8618;97.6228
-0.0982;-0.4024;9.8567;9.8654;97.6283
-0.0994;-0.4024;9.8579;9.8666;97.6338
-0.1030;-0.4024;9.8591;9.8678;97.6393
-0.1042;-0.3964;9.8591;9.8676;97.6448
-0.1042;-0.4036;9.8567;9.8655;97.6506
-0.1042;-0.4072;9.8543;9.8633;97.6564
-0.1054;-0.4060;9.8555;9.8644;97.6621
-0.1066;-0.4060;9.8507;9.8597;97.6676
-0.1102;-0.4060;9.8459;9.8549;97.6731
-0.1078;-0.4000;9.8471;9.8558;97.6787
-0.1054;-0.4036;9.8531;9.8619;97.6844
-0.1078;-0.4024;9.8543;9.8631;97.6900
-0.1006;-0.4036;9.8543;9.8631;97.6959
-0.1054;-0.3988;9.8543;9.8629;97.7016
-0.1006;-0.3964;9.8579;9.8664;97.7072
-0.1018;-0.3964;9.8603;9.8688;97.7127
-0.1006;-0.3988;9.8519;9.8605;97.7182
-0.1018;-0.3976;9.8519;9.8605;97.7237
-0.1018;-0.3928;9.8507;9.8591;97.7292
-0.1054;-0.3916;9.8483;9.8567;97.7348
-0.1054;-0.3928;9.8447;9.8531;97.7403
-0.1042;-0.3916;9.8340;9.8423;97.7458
-0.1030;-0.3916;9.8363;9.8447;97.7516
-0.1042;-0.3892;9.8399;9.8482;97.7572
-0.1018;-0.3916;9.8471;9.8554;97.7628
-0.1054;-0.3928;9.8423;9.8507;97.7683
-0.1018;-0.3964;9.8423;9.8508;97.7739
-0.1006;-0.3976;9.8459;9.8545;97.7794
-0.0982;-0.3940;9.8435;9.8519;97.7851
-0.0994;-0.3964;9.8411;9.8496;97.7907
-0.1066;-0.4012;9.8459;9.8547;97.7965
-0.1042;-0.4012;9.8483;9.8570;97.8022
-0.1054;-0.4036;9.8519;9.8607;97.8078
-0.1054;-0.4012;9.8507;9.8594;97.8134
-0.1054;-0.4024;9.8471;9.8559;97.8189
-0.1090;-0.4012;9.8519;9.8607;97.8244
-0.1066;-0.4012;9.8423;9.8511;97.8299
-0.1078;-0.3988;9.8447;9.8534;97.8354
-0.1090;-0.3976;9.8471;9.8557;97.8409
-0.1078;-0.3964;9.8507;9.8593;97.8465
-0.1054;-0.3964;9.8591;9.8676;97.8523
-0.1042;-0.3976;9.8615;9.8701;97.8579
-0.1042;-0.3988;9.8603;9.8689;97.8646
-0.1042;-0.3988;9.8567;9.8653;97.8703
-0.1054;-0.3952;9.8519;9.8604;97.8758
-0.1054;-0.3940;9.8519;9.8604;97.8816
-0.1018;-0.3916;9.8495;9.8578;97.8871
-0.1090;-0.3916;9.8531;9.8615;97.8927
-0.1030;-0.3964;9.8627;9.8712;97.8983
-0.1018;-0.3988;9.8627;9.8713;97.9039
-0.1030;-0.4012;9.8555;9.8642;97.9095
-0.1054;-0.4012;9.8519;9.8606;97.9151
-0.1102;-0.3988;9.8447;9.8534;97.9206
-0.1102;-0.3976;9.8459;9.8546;97.9262
-0.1066;-0.3988;9.8411;9.8498;97.9317
-0.1042;-0.4000;9.8435;9.8522;97.9372
-0.1054;-0.3988;9.8423;9.8510;97.9427
-0.1042;-0.4000;9.8435;9.8522;97.9483
-0.1018;-0.4012;9.8483;9.8570;97.9564
-0.1042;-0.4000;9.8543;9.8630;97.9621
-0.1078;-0.3988;9.8555;9.8642;97.9676
-0.1090;-0.3976;9.8531;9.8617;97.9731
-0.1090;-0.4000;9.8567;9.8654;97.9787
-0.1030;-0.4024;9.8507;9.8595;97.9843
-0.1018;-0.4000;9.8435;9.8522;97.9900
-0.1078;-0.3988;9.8447;9.8534;97.9956
-0.1102;-0.3940;9.8459;9.8544;98.0016
-0.1078;-0.3916;9.8507;9.8591;98.0072
-0.1066;-0.3928;9.8507;9.8591;98.0128
-0.1102;-0.3940;9.8507;9.8592;98.0183
-0.1090;-0.3928;9.8483;9.8568;98.0245
-0.1030;-0.3928;9.8507;9.8591;98.0341
-0.1006;-0.3904;9.8471;9.8554;98.0399
-0.0994;-0.3964;9.8543;9.8628;98.0459
-0.0946;-0.3976;9.8555;9.8640;98.0582
-0.0970;-0.3964;9.8543;9.8628;98.0641
-0.0994;-0.4000;9.8579;9.8665;98.0698
-0.1030;-0.3964;9.8567;9.8652;98.0755
-0.1042;-0.3976;9.8567;9.8653;98.0812
-0.1066;-0.3988;9.8519;9.8606;98.0869
-0.1030;-0.4000;9.8543;9.8630;98.0927
-0.1054;-0.4072;9.8555;9.8645;98.0984
-0.1078;-0.4072;9.8495;9.8585;98.1045
-0.1054;-0.4060;9.8495;9.8584;98.1102
-0.1030;-0.4072;9.8507;9.8597;98.1159
-0.1030;-0.4024;9.8483;9.8571;98.1216
-0.0958;-0.3976;9.8375;9.8460;98.1272
-0.0994;-0.3988;9.8375;9.8461;98.1329
-0.0982;-0.3976;9.8363;9.8449;98.1385
-0.1018;-0.3976;9.8411;9.8497;98.1442
-0.1018;-0.3964;9.8399;9.8484;98.1507
-0.1018;-0.3928;9.8459;9.8543;98.1573
-0.1030;-0.3928;9.8459;9.8543;98.1631
-0.1030;-0.3916;9.8483;9.8566;98.1694
-0.1030;-0.3964;9.8471;9.8556;98.1758
-0.0946;-0.4024;9.8507;9.8594;98.1828
-0.0994;-0.4048;9.8495;9.8583;98.1891
-0.1030;-0.4012;9.8447;9.8534;98.1944
-0.1054;-0.4000;9.8435;9.8522;98.1984
-0.1042;-0.4000;9.8483;9.8570;98.2026
-0.1078;-0.4012;9.8435;9.8523;98.2072
-0.1054;-0.4048;9.8471;9.8560;98.2113
-0.1054;-0.4048;9.8483;9.8572;98.2153
-0.1054;-0.4084;9.8507;9.8597;98.2193
-0.1054;-0.4119;9.8495;9.8587;98.2233
-0.1066;-0.4084;9.8531;9.8621;98.2273
-0.1078;-0.4095;9.8531;9.8622;98.2314
-0.1102;-0.4072;9.8567;9.8657;98.2354
